osm_id,classification,c2b_disposition,alignment,length_m,road_id,lane_id,aligned_run_m,mean_eff_dist_m,proof
31963556,PATH,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,65.68,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
31982516,PATH,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,69.2,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
31982518,PATH,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,240.74,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
31982536,PATH,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,30.02,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
32006942,PATH,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 56875/-2 aligned 8.0 m,433.92,56875,-2,8.0,2.371,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
32009806,PATH,ROAD_ADJACENT_SIDEWALK_MATCHED,MATCHED,19.32,44402,-2,20.0,0.667,"runs inside existing sidewalk lane 44402/-2 (s=0.0 m, w=2.8 m) for 20.0 m; lane already present - nothing new authored (no duplication)"
32009807,PATH,ROAD_ADJACENT_SIDEWALK_MATCHED,MATCHED,474.05,44402,-2,220.0,1.059,"runs inside existing sidewalk lane 44402/-2 (s=0.0 m, w=2.8 m) for 220.0 m; lane already present - nothing new authored (no duplication)"
32009918,PATH,ROAD_ADJACENT_SIDEWALK_MATCHED,MATCHED,573.72,41531,-2,592.0,1.574,"runs inside existing sidewalk lane 41531/-2 (s=0.0 m, w=2.8 m) for 592.0 m; lane already present - nothing new authored (no duplication)"
32020951,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,22.78,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
32021030,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 47901/-3 aligned 6.0 m,40.59,47901,-3,6.0,2.478,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
32029053,PATH,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,2206.19,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
32061602,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,11.81,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
32082180,PATH,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 49327/-2 aligned 6.0 m,16.85,49327,-2,6.0,2.049,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
32082182,PATH,ROAD_ADJACENT_SIDEWALK_MATCHED,MATCHED,113.77,49327,-2,120.0,1.417,"runs inside existing sidewalk lane 49327/-2 (s=0.0 m, w=2.8 m) for 120.0 m; lane already present - nothing new authored (no duplication)"
32082183,PATH,ROAD_ADJACENT_SIDEWALK_MATCHED,MATCHED,52.66,43975,-3,52.0,3.909,"runs inside existing sidewalk lane 43975/-3 (s=0.0 m, w=2.8 m) for 52.0 m; lane already present - nothing new authored (no duplication)"
32082199,PATH,ROAD_ADJACENT_SIDEWALK_MATCHED,MATCHED,136.04,44143,-3,142.0,1.526,"runs inside existing sidewalk lane 44143/-3 (s=0.0 m, w=2.8 m) for 142.0 m; lane already present - nothing new authored (no duplication)"
32084798,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 41538/-2 aligned 4.0 m,24.7,41538,-2,4.0,1.937,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
32115653,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,25.31,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
32115684,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,150.87,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
32115702,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,93.97,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
32115723,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,172.82,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
32115728,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,151.15,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
32140054,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,27.25,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
32199943,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,40.17,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
32200307,PATH,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 48044/-2 aligned 10.0 m,57.53,48044,-2,10.0,2.122,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
32200309,FOOTWAY,ROAD_ADJACENT_SIDEWALK_MATCHED,MATCHED,7.14,48003,-2,8.0,1.989,"runs inside existing sidewalk lane 48003/-2 (s=0.0 m, w=2.8 m) for 8.0 m; lane already present - nothing new authored (no duplication)"
32200310,FOOTWAY,ROAD_ADJACENT_SIDEWALK_MATCHED,MATCHED,6.71,48003,-2,8.0,2.276,"runs inside existing sidewalk lane 48003/-2 (s=0.0 m, w=2.8 m) for 8.0 m; lane already present - nothing new authored (no duplication)"
32203205,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 64848/-2 aligned 8.0 m,73.9,64848,-2,8.0,2.513,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
32203517,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 41853/-2 aligned 8.0 m,66.18,41853,-2,8.0,3.541,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
32203702,PATH,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 48022/-2 aligned 8.0 m,56.41,48022,-2,8.0,2.411,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
32203889,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 47992/-2 aligned 10.0 m,80.0,47992,-2,10.0,2.736,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
32230182,FOOTWAY,ROAD_ADJACENT_SIDEWALK_MATCHED,MATCHED,7.6,42971,-1,6.0,2.051,"runs inside existing sidewalk lane 42971/-1 (s=0.0 m, w=3.2 m) for 6.0 m; lane already present - nothing new authored (no duplication)"
32295180,PATH,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 48058/-2 aligned 8.0 m,96.43,48058,-2,8.0,2.39,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
32296367,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,357.46,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
32296370,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,64.69,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
32296373,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,88.95,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
32296375,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,75.06,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
32296591,PATH,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,262.08,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
32296753,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 60757/-2 aligned 10.0 m,188.99,60757,-2,10.0,2.562,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
32335467,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 41788/-2 aligned 10.0 m,92.84,41788,-2,10.0,2.961,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
32395508,PATH,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 45434/-2 aligned 8.0 m,50.33,45434,-2,8.0,2.285,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
32395527,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,101.71,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
32395537,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 45434/-2 aligned 6.0 m,59.37,45434,-2,6.0,2.822,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
32395574,PATH,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 58273/-2 aligned 12.0 m,210.77,58273,-2,12.0,3.009,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
32395588,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,48.68,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
32395601,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,62.11,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
32395634,PATH,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,65.3,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
32395651,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,75.86,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
32395671,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,15.56,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
32489660,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 45641/-2 aligned 8.0 m,449.1,45641,-2,8.0,2.241,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
32510133,PATH,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 47693/-2 aligned 10.0 m,281.4,47693,-2,10.0,2.688,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
32512694,PATH,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,24.33,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
32530466,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 43002/-2 aligned 10.0 m,89.77,43002,-2,10.0,2.961,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
32538121,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 42762/-2 aligned 12.0 m,77.2,42762,-2,12.0,2.532,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
32538122,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 42805/-2 aligned 8.0 m,39.49,42805,-2,8.0,2.462,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
32538131,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,74.53,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
32553612,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,227.97,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
32555046,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 47731/-2 aligned 2.0 m,77.61,47731,-2,2.0,3.857,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
32555057,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,54.41,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
32555146,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 47728/-2 aligned 8.0 m,35.95,47728,-2,8.0,2.495,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
32555149,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 64868/-2 aligned 10.0 m,40.57,64868,-2,10.0,2.581,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
32555156,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 47729/-2 aligned 10.0 m,37.18,47729,-2,10.0,2.632,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
32555161,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 47729/-2 aligned 8.0 m,39.68,47729,-2,8.0,2.485,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
32555164,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 47729/-2 aligned 8.0 m,38.74,47729,-2,8.0,2.288,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
32555187,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 45134/-2 aligned 16.0 m,46.43,45134,-2,16.0,1.9,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
32555292,PATH,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 41721/-2 aligned 12.0 m,54.25,41721,-2,12.0,2.497,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
32555315,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 47366/-2 aligned 10.0 m,84.96,47366,-2,10.0,2.964,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
32555321,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 47366/-2 aligned 10.0 m,73.25,47366,-2,10.0,2.981,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
32555324,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,45.33,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
32555352,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 47366/-2 aligned 8.0 m,103.75,47366,-2,8.0,2.407,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
32555382,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 47366/-2 aligned 8.0 m,318.66,47366,-2,8.0,2.443,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
32559687,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,75.73,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
32592212,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,46.06,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
32594948,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 45640/-2 aligned 10.0 m,95.65,45640,-2,10.0,2.664,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
32597170,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 42000/-2 aligned 10.0 m,50.44,42000,-2,10.0,2.293,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
32597378,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,45.27,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
32599176,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,105.82,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
32636229,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 43014/-2 aligned 8.0 m,22.63,43014,-2,8.0,2.258,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
32662643,PATH,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 48595/-2 aligned 6.0 m,714.94,48595,-2,6.0,4.8,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
